Data;CH4;CO2;O2;H2S;CH4PPM;N2
20/06/2024 11:39:40;;;;;;
20/06/2024 11:39:50;;;;;;
20/06/2024 11:40:00;;;;;;
20/06/2024 11:40:10;;;;;;
20/06/2024 11:40:20;;;;;;
20/06/2024 11:40:30;;;;;;
20/06/2024 11:40:40;;;;;;
20/06/2024 11:40:50;;;;;;
20/06/2024 11:41:00;;;;;;
20/06/2024 11:41:10;;;;;;
20/06/2024 11:41:20;;;;;;
20/06/2024 11:41:30;;;;;;
20/06/2024 11:41:40;;;;;;
20/06/2024 11:41:50;;;;;;
20/06/2024 11:42:00;;;;;;
20/06/2024 11:42:10;;;;;;
20/06/2024 11:42:20;;;;;;
20/06/2024 11:42:30;;;;;;
20/06/2024 11:42:40;;;;;;
20/06/2024 11:42:50;;;;;;
20/06/2024 11:43:00;;;;;;
20/06/2024 11:43:10;;;;;;
20/06/2024 11:43:20;;;;;;
20/06/2024 11:43:30;;;;;;
20/06/2024 11:43:40;;;;;;
20/06/2024 11:43:50;;;;;;
20/06/2024 11:44:00;;;;;;
20/06/2024 11:44:10;;;;;;
20/06/2024 11:44:20;;;;;;
20/06/2024 11:44:30;;;;;;
20/06/2024 11:44:40;;;;;;
20/06/2024 11:44:50;;;;;;
20/06/2024 11:45:00;;;;;;
20/06/2024 11:45:10;;;;;;
20/06/2024 11:45:20;;;;;;
20/06/2024 11:45:30;;;;;;
20/06/2024 11:45:40;;;;;;
20/06/2024 11:45:50;;;;;;
20/06/2024 11:46:00;;;;;;
20/06/2024 11:46:10;;;;;;
20/06/2024 11:46:20;;;;;;
20/06/2024 11:46:30;;;;;;
20/06/2024 11:46:40;;;;;;
20/06/2024 11:46:50;;;;;;
20/06/2024 11:47:00;;;;;;
20/06/2024 11:47:10;;;;;;
20/06/2024 11:47:20;;;;;;
20/06/2024 11:47:30;;;;;;
20/06/2024 11:47:40;;;;;;
20/06/2024 11:47:50;;;;;;
20/06/2024 11:48:00;;;;;;
20/06/2024 11:48:10;;;;;;
20/06/2024 11:48:20;;;;;;
20/06/2024 11:48:30;;;;;;
20/06/2024 11:48:40;;;;;;
20/06/2024 11:48:50;;;;;;
20/06/2024 11:49:00;;;;;;
20/06/2024 11:49:10;;;;;;
20/06/2024 11:49:20;;;;;;
20/06/2024 11:49:30;;;;;;
20/06/2024 11:49:40;;;;;;
20/06/2024 11:49:50;;;;;;
20/06/2024 11:50:00;;;;;;
20/06/2024 11:50:10;;;;;;
20/06/2024 11:50:20;;;;;;
20/06/2024 11:50:30;;;;;;
20/06/2024 11:50:40;;;;;;
20/06/2024 11:50:50;;;;;;
20/06/2024 11:51:00;;;;;;
20/06/2024 11:51:10;;;;;;
20/06/2024 11:51:20;;;;;;
20/06/2024 11:51:30;;;;;;
20/06/2024 11:51:40;;;;;;
20/06/2024 11:51:50;;;;;;
20/06/2024 11:52:00;;;;;;
20/06/2024 11:52:10;;;;;;
20/06/2024 11:52:20;;;;;;
20/06/2024 11:52:30;;;;;;
20/06/2024 11:52:40;;;;;;
20/06/2024 11:52:50;;;;;;
20/06/2024 11:53:00;;;;;;
20/06/2024 11:53:10;;;;;;
20/06/2024 11:53:20;;;;;;
20/06/2024 11:53:30;;;;;;
20/06/2024 11:53:40;;;;;;
20/06/2024 11:53:50;;;;;;
20/06/2024 11:54:00;;;;;;
20/06/2024 11:54:10;;;;;;
20/06/2024 11:54:20;;;;;;
20/06/2024 11:54:30;;;;;;
20/06/2024 11:54:40;;;;;;
20/06/2024 11:54:50;;;;;;
20/06/2024 11:55:00;;;;;;
20/06/2024 11:55:10;;;;;;
20/06/2024 11:55:20;;;;;;
20/06/2024 11:55:30;;;;;;
20/06/2024 11:55:40;;;;;;
20/06/2024 11:55:50;;;;;;
20/06/2024 11:56:00;;;;;;
20/06/2024 11:56:10;;;;;;
20/06/2024 11:56:20;;;;;;
20/06/2024 11:56:30;;;;;;
20/06/2024 11:56:40;;;;;;
20/06/2024 11:56:50;;;;;;
20/06/2024 11:57:00;;;;;;
20/06/2024 11:57:10;;;;;;
20/06/2024 11:57:20;;;;;;
20/06/2024 11:57:30;;;;;;
20/06/2024 11:57:40;;;;;;
20/06/2024 11:57:50;;;;;;
20/06/2024 11:58:00;;;;;;
20/06/2024 11:58:10;;;;;;
20/06/2024 11:58:20;;;;;;
20/06/2024 11:58:30;;;;;;
20/06/2024 11:58:40;;;;;;
20/06/2024 11:58:50;;;;;;
20/06/2024 11:59:00;;;;;;
20/06/2024 11:59:10;;;;;;
20/06/2024 11:59:20;;;;;;
20/06/2024 11:59:30;;;;;;
20/06/2024 11:59:40;;;;;;
20/06/2024 11:59:50;;;;;;
20/06/2024 12:00:00;;;;;;
20/06/2024 12:00:10;;;;;;
20/06/2024 12:00:20;;;;;;
20/06/2024 12:00:30;;;;;;
20/06/2024 12:00:40;;;;;;
20/06/2024 12:00:50;;;;;;
20/06/2024 12:01:00;;;;;;
20/06/2024 12:01:10;;;;;;
20/06/2024 12:01:20;;;;;;
20/06/2024 12:01:30;;;;;;
20/06/2024 12:01:40;;;;;;
20/06/2024 12:01:50;;;;;;
20/06/2024 12:02:00;;;;;;
20/06/2024 12:02:10;;;;;;
20/06/2024 12:02:20;;;;;;
20/06/2024 12:02:30;;;;;;
20/06/2024 12:02:40;;;;;;
20/06/2024 12:02:50;;;;;;
20/06/2024 12:03:00;;;;;;
20/06/2024 12:03:10;;;;;;
20/06/2024 12:03:20;;;;;;
20/06/2024 12:03:30;;;;;;
20/06/2024 12:03:40;;;;;;
20/06/2024 12:03:50;;;;;;
20/06/2024 12:04:00;;;;;;
20/06/2024 12:04:10;;;;;;
20/06/2024 12:04:20;;;;;;
20/06/2024 12:04:30;;;;;;
20/06/2024 12:04:40;;;;;;
20/06/2024 12:04:50;;;;;;
20/06/2024 12:05:00;;;;;;
20/06/2024 12:05:10;;;;;;
20/06/2024 12:05:20;;;;;;
20/06/2024 12:05:30;;;;;;
20/06/2024 12:05:40;;;;;;
20/06/2024 12:05:50;;;;;;
20/06/2024 12:06:00;;;;;;
20/06/2024 12:06:10;;;;;;
20/06/2024 12:06:20;;;;;;
20/06/2024 12:06:30;;;;;;
20/06/2024 12:06:40;;;;;;
20/06/2024 12:06:50;;;;;;
20/06/2024 12:07:00;;;;;;
20/06/2024 12:07:10;;;;;;
20/06/2024 12:07:20;;;;;;
20/06/2024 12:07:30;;;;;;
20/06/2024 12:07:40;;;;;;
20/06/2024 12:07:50;;;;;;
20/06/2024 12:08:00;;;;;;
20/06/2024 12:08:10;;;;;;
20/06/2024 12:08:20;;;;;;
20/06/2024 12:08:30;;;;;;
20/06/2024 12:08:40;;;;;;
20/06/2024 12:08:50;;;;;;
20/06/2024 12:09:00;;;;;;
20/06/2024 12:09:10;;;;;;
20/06/2024 12:09:20;;;;;;
20/06/2024 12:09:30;;;;;;
20/06/2024 12:09:40;;;;;;
20/06/2024 12:09:50;;;;;;
20/06/2024 12:10:00;;;;;;
20/06/2024 12:10:10;;;;;;
20/06/2024 12:10:20;;;;;;
20/06/2024 12:10:30;;;;;;
20/06/2024 12:10:40;;;;;;
20/06/2024 12:10:50;;;;;;
20/06/2024 12:11:00;;;;;;
20/06/2024 12:11:10;;;;;;
20/06/2024 12:11:20;;;;;;
20/06/2024 12:11:30;;;;;;
20/06/2024 12:11:40;;;;;;
20/06/2024 12:11:50;;;;;;
20/06/2024 12:12:00;;;;;;
20/06/2024 12:12:10;;;;;;
20/06/2024 12:12:20;;;;;;
20/06/2024 12:12:30;;;;;;
20/06/2024 12:12:40;;;;;;
20/06/2024 12:12:50;;;;;;
20/06/2024 12:13:00;;;;;;
20/06/2024 12:13:10;;;;;;
20/06/2024 12:13:20;;;;;;
20/06/2024 12:13:30;;;;;;
20/06/2024 12:13:40;;;;;;
20/06/2024 12:13:50;;;;;;
20/06/2024 12:14:00;;;;;;
20/06/2024 12:14:10;;;;;;
20/06/2024 12:14:20;;;;;;
20/06/2024 12:14:30;;;;;;
20/06/2024 12:14:40;;;;;;
20/06/2024 12:14:50;;;;;;
20/06/2024 12:15:00;;;;;;
20/06/2024 12:15:10;;;;;;
20/06/2024 12:15:20;;;;;;
20/06/2024 12:15:30;;;;;;
20/06/2024 12:15:40;;;;;;
20/06/2024 12:15:50;;;;;;
20/06/2024 12:16:00;;;;;;
20/06/2024 12:16:10;;;;;;
20/06/2024 12:16:20;;;;;;
20/06/2024 12:16:30;;;;;;
20/06/2024 12:16:40;;;;;;
20/06/2024 12:16:50;;;;;;
20/06/2024 12:17:00;;;;;;
20/06/2024 12:17:10;;;;;;
20/06/2024 12:17:20;;;;;;
20/06/2024 12:17:30;;;;;;
20/06/2024 12:17:40;;;;;;
20/06/2024 12:17:50;;;;;;
20/06/2024 12:18:00;;;;;;
20/06/2024 12:18:10;;;;;;
20/06/2024 12:18:20;;;;;;
20/06/2024 12:18:30;;;;;;
20/06/2024 12:18:40;;;;;;
20/06/2024 12:18:50;;;;;;
20/06/2024 12:19:00;;;;;;
20/06/2024 12:19:10;;;;;;
20/06/2024 12:19:20;;;;;;
20/06/2024 12:19:30;;;;;;
20/06/2024 12:19:40;;;;;;
20/06/2024 12:19:50;;;;;;
20/06/2024 12:20:00;;;;;;
20/06/2024 12:20:10;;;;;;
20/06/2024 12:20:20;;;;;;
20/06/2024 12:20:30;;;;;;
20/06/2024 12:20:40;;;;;;
20/06/2024 12:20:50;;;;;;
20/06/2024 12:21:00;;;;;;
20/06/2024 12:21:10;;;;;;
20/06/2024 12:21:20;;;;;;
20/06/2024 12:21:30;;;;;;
20/06/2024 12:21:40;;;;;;
20/06/2024 12:21:50;;;;;;
20/06/2024 12:22:00;;;;;;
20/06/2024 12:22:10;;;;;;
20/06/2024 12:22:20;;;;;;
20/06/2024 12:22:30;;;;;;
20/06/2024 12:22:40;;;;;;
20/06/2024 12:22:50;;;;;;
20/06/2024 12:23:00;;;;;;
20/06/2024 12:23:10;;;;;;
20/06/2024 12:23:20;;;;;;
20/06/2024 12:23:30;;;;;;
20/06/2024 12:23:40;;;;;;
20/06/2024 12:23:50;;;;;;
20/06/2024 12:24:00;;;;;;
20/06/2024 12:24:10;;;;;;
20/06/2024 12:24:20;;;;;;
20/06/2024 12:24:30;;;;;;
20/06/2024 12:24:40;;;;;;
20/06/2024 12:24:50;;;;;;
20/06/2024 12:25:00;;;;;;
20/06/2024 12:25:10;;;;;;
20/06/2024 12:25:20;;;;;;
20/06/2024 12:25:30;;;;;;
20/06/2024 12:25:40;;;;;;
20/06/2024 12:25:50;;;;;;
20/06/2024 12:26:00;;;;;;
20/06/2024 12:26:10;;;;;;
20/06/2024 12:26:20;;;;;;
20/06/2024 12:26:30;;;;;;
20/06/2024 12:26:40;;;;;;
20/06/2024 12:26:50;;;;;;
20/06/2024 12:27:00;;;;;;
20/06/2024 12:27:10;;;;;;
20/06/2024 12:27:20;;;;;;
20/06/2024 12:27:30;;;;;;
20/06/2024 12:27:40;;;;;;
20/06/2024 12:27:50;;;;;;
20/06/2024 12:28:00;;;;;;
20/06/2024 12:28:10;;;;;;
20/06/2024 12:28:20;;;;;;
20/06/2024 12:28:30;;;;;;
20/06/2024 12:28:40;;;;;;
20/06/2024 12:28:50;;;;;;
20/06/2024 12:29:00;;;;;;
20/06/2024 12:29:10;;;;;;
20/06/2024 12:29:20;;;;;;
20/06/2024 12:29:30;;;;;;
20/06/2024 12:29:40;;;;;;
20/06/2024 12:29:50;;;;;;
20/06/2024 12:30:00;;;;;;
20/06/2024 12:30:10;;;;;;
20/06/2024 12:30:20;;;;;;
20/06/2024 12:30:30;;;;;;
20/06/2024 12:30:40;;;;;;
20/06/2024 12:30:50;;;;;;
20/06/2024 12:31:00;;;;;;
20/06/2024 12:31:10;;;;;;
20/06/2024 12:31:20;;;;;;
20/06/2024 12:31:30;;;;;;
20/06/2024 12:31:40;;;;;;
20/06/2024 12:31:50;;;;;;
20/06/2024 12:32:00;;;;;;
20/06/2024 12:32:10;;;;;;
20/06/2024 12:32:20;;;;;;
20/06/2024 12:32:30;;;;;;
20/06/2024 12:32:40;;;;;;
20/06/2024 12:32:50;;;;;;
20/06/2024 12:33:00;;;;;;
20/06/2024 12:33:10;;;;;;
20/06/2024 12:33:20;;;;;;
20/06/2024 12:33:30;;;;;;
20/06/2024 12:33:40;;;;;;
20/06/2024 12:33:50;;;;;;
20/06/2024 12:34:00;;;;;;
20/06/2024 12:34:10;;;;;;
20/06/2024 12:34:20;;;;;;
20/06/2024 12:34:30;;;;;;
20/06/2024 12:34:40;;;;;;
20/06/2024 12:34:50;;;;;;
20/06/2024 12:35:00;;;;;;
20/06/2024 12:35:10;;;;;;
20/06/2024 12:35:20;;;;;;
20/06/2024 12:35:30;;;;;;
20/06/2024 12:35:40;;;;;;
20/06/2024 12:35:50;;;;;;
20/06/2024 12:36:00;;;;;;
20/06/2024 12:36:10;;;;;;
20/06/2024 12:36:20;;;;;;
20/06/2024 12:36:30;;;;;;
20/06/2024 12:36:40;;;;;;
20/06/2024 12:36:50;;;;;;
20/06/2024 12:37:00;;;;;;
20/06/2024 12:37:10;;;;;;
20/06/2024 12:37:20;;;;;;
20/06/2024 12:37:30;;;;;;
20/06/2024 12:37:40;;;;;;
20/06/2024 12:37:50;;;;;;
20/06/2024 12:38:00;;;;;;
20/06/2024 12:38:10;;;;;;
20/06/2024 12:38:20;;;;;;
20/06/2024 12:38:30;;;;;;
20/06/2024 12:38:40;;;;;;
20/06/2024 12:38:50;;;;;;
20/06/2024 12:39:00;;;;;;
20/06/2024 12:39:10;;;;;;
20/06/2024 12:39:20;;;;;;
20/06/2024 12:39:30;;;;;;
20/06/2024 12:39:40;;;;;;
20/06/2024 12:39:50;;;;;;
20/06/2024 12:40:00;;;;;;
20/06/2024 12:40:10;;;;;;
20/06/2024 12:40:20;;;;;;
20/06/2024 12:40:30;;;;;;
20/06/2024 12:40:40;;;;;;
20/06/2024 12:40:50;;;;;;
20/06/2024 12:41:00;;;;;;
20/06/2024 12:41:10;;;;;;
20/06/2024 12:41:20;;;;;;
20/06/2024 12:41:30;;;;;;
20/06/2024 12:41:40;;;;;;
20/06/2024 12:41:50;;;;;;
20/06/2024 12:42:00;;;;;;
20/06/2024 12:42:10;;;;;;
20/06/2024 12:42:20;;;;;;
20/06/2024 12:42:30;;;;;;
20/06/2024 12:42:40;;;;;;
20/06/2024 12:42:50;;;;;;
20/06/2024 12:43:00;;;;;;
20/06/2024 12:43:10;;;;;;
20/06/2024 12:43:20;;;;;;
20/06/2024 12:43:30;;;;;;
20/06/2024 12:43:40;;;;;;
20/06/2024 12:43:50;;;;;;
20/06/2024 12:44:00;;;;;;
20/06/2024 12:44:10;;;;;;
20/06/2024 12:44:20;;;;;;
20/06/2024 12:44:30;;;;;;
20/06/2024 12:44:40;;;;;;
20/06/2024 12:44:50;;;;;;
20/06/2024 12:45:00;;;;;;
20/06/2024 12:45:10;;;;;;
20/06/2024 12:45:20;;;;;;
20/06/2024 12:45:30;;;;;;
20/06/2024 12:45:40;;;;;;
20/06/2024 12:45:50;;;;;;
20/06/2024 12:46:00;;;;;;
20/06/2024 12:46:10;;;;;;
20/06/2024 12:46:20;;;;;;
20/06/2024 12:46:30;;;;;;
20/06/2024 12:46:40;;;;;;
20/06/2024 12:46:50;;;;;;
20/06/2024 12:47:00;;;;;;
20/06/2024 12:47:10;;;;;;
20/06/2024 12:47:20;;;;;;
20/06/2024 12:47:30;;;;;;
20/06/2024 12:47:40;;;;;;
20/06/2024 12:47:50;;;;;;
20/06/2024 12:48:00;;;;;;
20/06/2024 12:48:10;;;;;;
20/06/2024 12:48:20;;;;;;
20/06/2024 12:48:30;;;;;;
20/06/2024 12:48:40;;;;;;
20/06/2024 12:48:50;;;;;;
20/06/2024 12:49:00;;;;;;
20/06/2024 12:49:10;;;;;;
20/06/2024 12:49:20;;;;;;
20/06/2024 12:49:30;;;;;;
20/06/2024 12:49:40;;;;;;
20/06/2024 12:49:50;;;;;;
20/06/2024 12:50:00;;;;;;
20/06/2024 12:50:10;;;;;;
20/06/2024 12:50:20;;;;;;
20/06/2024 12:50:30;;;;;;
20/06/2024 12:50:40;;;;;;
20/06/2024 12:50:50;;;;;;
20/06/2024 12:51:00;;;;;;
20/06/2024 12:51:10;;;;;;
20/06/2024 12:51:20;;;;;;
20/06/2024 12:51:30;;;;;;
20/06/2024 12:51:40;;;;;;
20/06/2024 12:51:50;;;;;;
20/06/2024 12:52:00;;;;;;
20/06/2024 12:52:10;;;;;;
20/06/2024 12:52:20;;;;;;
20/06/2024 12:52:30;;;;;;
20/06/2024 12:52:40;;;;;;
20/06/2024 12:52:50;;;;;;
20/06/2024 12:53:00;;;;;;
20/06/2024 12:53:10;;;;;;
20/06/2024 12:53:20;;;;;;
20/06/2024 12:53:30;;;;;;
20/06/2024 12:53:40;;;;;;
20/06/2024 12:53:50;;;;;;
20/06/2024 12:54:00;;;;;;
20/06/2024 12:54:10;;;;;;
20/06/2024 12:54:20;;;;;;
20/06/2024 12:54:30;;;;;;
20/06/2024 12:54:40;;;;;;
20/06/2024 12:54:50;;;;;;
20/06/2024 12:55:00;;;;;;
20/06/2024 12:55:10;;;;;;
20/06/2024 12:55:20;;;;;;
20/06/2024 12:55:30;;;;;;
20/06/2024 12:55:40;;;;;;
20/06/2024 12:55:50;;;;;;
20/06/2024 12:56:00;;;;;;
20/06/2024 12:56:10;;;;;;
20/06/2024 12:56:20;;;;;;
20/06/2024 12:56:30;;;;;;
20/06/2024 12:56:40;;;;;;
20/06/2024 12:56:50;;;;;;
20/06/2024 12:57:00;;;;;;
20/06/2024 12:57:10;;;;;;
20/06/2024 12:57:20;;;;;;
20/06/2024 12:57:30;;;;;;
20/06/2024 12:57:40;;;;;;
20/06/2024 12:57:50;;;;;;
20/06/2024 12:58:00;;;;;;
20/06/2024 12:58:10;;;;;;
20/06/2024 12:58:20;;;;;;
20/06/2024 12:58:30;;;;;;
20/06/2024 12:58:40;;;;;;
20/06/2024 12:58:50;;;;;;
20/06/2024 12:59:00;;;;;;
20/06/2024 12:59:10;;;;;;
20/06/2024 12:59:20;;;;;;
20/06/2024 12:59:30;;;;;;
20/06/2024 12:59:40;;;;;;
20/06/2024 12:59:50;;;;;;
20/06/2024 13:00:00;;;;;;
20/06/2024 13:00:10;;;;;;
20/06/2024 13:00:20;;;;;;
20/06/2024 13:00:30;;;;;;
20/06/2024 13:00:40;;;;;;
20/06/2024 13:00:50;;;;;;
20/06/2024 13:01:00;;;;;;
20/06/2024 13:01:10;;;;;;
20/06/2024 13:01:20;;;;;;
20/06/2024 13:01:30;;;;;;
20/06/2024 13:01:40;;;;;;
20/06/2024 13:01:50;;;;;;
20/06/2024 13:02:00;;;;;;
20/06/2024 13:02:10;;;;;;
20/06/2024 13:02:20;;;;;;
20/06/2024 13:02:30;;;;;;
20/06/2024 13:02:40;;;;;;
20/06/2024 13:02:50;;;;;;
20/06/2024 13:03:00;;;;;;
20/06/2024 13:03:10;;;;;;
20/06/2024 13:03:20;;;;;;
20/06/2024 13:03:30;;;;;;
20/06/2024 13:03:40;;;;;;
20/06/2024 13:03:50;;;;;;
20/06/2024 13:04:00;;;;;;
20/06/2024 13:04:10;;;;;;
20/06/2024 13:04:20;;;;;;
20/06/2024 13:04:30;;;;;;
20/06/2024 13:04:40;;;;;;
20/06/2024 13:04:50;;;;;;
20/06/2024 13:05:00;;;;;;
20/06/2024 13:05:10;;;;;;
20/06/2024 13:05:20;;;;;;
20/06/2024 13:05:30;;;;;;
20/06/2024 13:05:40;;;;;;
20/06/2024 13:05:50;;;;;;
20/06/2024 13:06:00;;;;;;
20/06/2024 13:06:10;;;;;;
20/06/2024 13:06:20;;;;;;
20/06/2024 13:06:30;;;;;;
20/06/2024 13:06:40;;;;;;
20/06/2024 13:06:50;;;;;;
20/06/2024 13:07:00;;;;;;
20/06/2024 13:07:10;;;;;;
20/06/2024 13:07:20;;;;;;
20/06/2024 13:07:30;;;;;;
20/06/2024 13:07:40;;;;;;
20/06/2024 13:07:50;;;;;;
20/06/2024 13:08:00;;;;;;
20/06/2024 13:08:10;;;;;;
20/06/2024 13:08:20;;;;;;
20/06/2024 13:08:30;;;;;;
20/06/2024 13:08:40;;;;;;
20/06/2024 13:08:50;;;;;;
20/06/2024 13:09:00;;;;;;
20/06/2024 13:09:10;;;;;;
20/06/2024 13:09:20;;;;;;
20/06/2024 13:09:30;;;;;;
20/06/2024 13:09:40;;;;;;
20/06/2024 13:09:50;;;;;;
20/06/2024 13:10:00;;;;;;
20/06/2024 13:10:10;;;;;;
20/06/2024 13:10:20;;;;;;
20/06/2024 13:10:30;;;;;;
20/06/2024 13:10:40;;;;;;
20/06/2024 13:10:50;;;;;;
20/06/2024 13:11:00;;;;;;
20/06/2024 13:11:10;;;;;;
20/06/2024 13:11:20;;;;;;
20/06/2024 13:11:30;;;;;;
20/06/2024 13:11:40;;;;;;
20/06/2024 13:11:50;;;;;;
20/06/2024 13:12:00;;;;;;
20/06/2024 13:12:10;;;;;;
20/06/2024 13:12:20;;;;;;
20/06/2024 13:12:30;;;;;;
20/06/2024 13:12:40;;;;;;
20/06/2024 13:12:50;;;;;;
20/06/2024 13:13:00;;;;;;
20/06/2024 13:13:10;;;;;;
20/06/2024 13:13:20;;;;;;
20/06/2024 13:13:30;;;;;;
20/06/2024 13:13:40;;;;;;
20/06/2024 13:13:50;;;;;;
20/06/2024 13:14:00;;;;;;
20/06/2024 13:14:10;;;;;;
20/06/2024 13:14:20;;;;;;
20/06/2024 13:14:30;;;;;;
20/06/2024 13:14:40;;;;;;
20/06/2024 13:14:50;;;;;;
20/06/2024 13:15:00;;;;;;
20/06/2024 13:15:10;;;;;;
20/06/2024 13:15:20;;;;;;
20/06/2024 13:15:30;;;;;;
20/06/2024 13:15:40;;;;;;
20/06/2024 13:15:50;;;;;;
20/06/2024 13:16:00;;;;;;
20/06/2024 13:16:10;;;;;;
20/06/2024 13:16:20;;;;;;
20/06/2024 13:16:30;;;;;;
20/06/2024 13:16:40;;;;;;
20/06/2024 13:16:50;;;;;;
20/06/2024 13:17:00;;;;;;
20/06/2024 13:17:10;;;;;;
20/06/2024 13:17:20;;;;;;
20/06/2024 13:17:30;;;;;;
20/06/2024 13:17:40;;;;;;
20/06/2024 13:17:50;;;;;;
20/06/2024 13:18:00;;;;;;
20/06/2024 13:18:10;;;;;;
20/06/2024 13:18:20;;;;;;
20/06/2024 13:18:30;;;;;;
20/06/2024 13:18:40;;;;;;
20/06/2024 13:18:50;;;;;;
20/06/2024 13:19:00;;;;;;
20/06/2024 13:19:10;;;;;;
20/06/2024 13:19:20;;;;;;
20/06/2024 13:19:30;;;;;;
20/06/2024 13:19:40;;;;;;
20/06/2024 13:19:50;;;;;;
20/06/2024 13:20:00;;;;;;
20/06/2024 13:20:10;;;;;;
20/06/2024 13:20:20;;;;;;
20/06/2024 13:20:30;;;;;;
20/06/2024 13:20:40;;;;;;
20/06/2024 13:20:50;;;;;;
20/06/2024 13:21:00;;;;;;
20/06/2024 13:21:10;;;;;;
20/06/2024 13:21:20;;;;;;
20/06/2024 13:21:30;;;;;;
20/06/2024 13:21:40;;;;;;
20/06/2024 13:21:50;;;;;;
20/06/2024 13:22:00;;;;;;
20/06/2024 13:22:10;;;;;;
20/06/2024 13:22:20;;;;;;
20/06/2024 13:22:30;;;;;;
20/06/2024 13:22:40;;;;;;
20/06/2024 13:22:50;;;;;;
20/06/2024 13:23:00;;;;;;
20/06/2024 13:23:10;;;;;;
20/06/2024 13:23:20;;;;;;
20/06/2024 13:23:30;;;;;;
20/06/2024 13:23:40;;;;;;
20/06/2024 13:23:50;;;;;;
20/06/2024 13:24:00;;;;;;
20/06/2024 13:24:10;;;;;;
20/06/2024 13:24:20;;;;;;
20/06/2024 13:24:30;;;;;;
20/06/2024 13:24:40;;;;;;
20/06/2024 13:24:50;;;;;;
20/06/2024 13:25:00;;;;;;
20/06/2024 13:25:10;;;;;;
20/06/2024 13:25:20;;;;;;
20/06/2024 13:25:30;;;;;;
20/06/2024 13:25:40;;;;;;
20/06/2024 13:25:50;;;;;;
20/06/2024 13:26:00;;;;;;
20/06/2024 13:26:10;;;;;;
20/06/2024 13:26:20;;;;;;
20/06/2024 13:26:30;;;;;;
20/06/2024 13:26:40;;;;;;
20/06/2024 13:26:50;;;;;;
20/06/2024 13:27:00;;;;;;
20/06/2024 13:27:10;;;;;;
20/06/2024 13:27:20;;;;;;
20/06/2024 13:27:30;;;;;;
20/06/2024 13:27:40;;;;;;
20/06/2024 13:27:50;;;;;;
20/06/2024 13:28:00;;;;;;
20/06/2024 13:28:10;;;;;;
20/06/2024 13:28:20;;;;;;
20/06/2024 13:28:30;;;;;;
20/06/2024 13:28:40;;;;;;
20/06/2024 13:28:50;;;;;;
20/06/2024 13:29:00;;;;;;
20/06/2024 13:29:10;;;;;;
20/06/2024 13:29:20;;;;;;
20/06/2024 13:29:30;;;;;;
20/06/2024 13:29:40;;;;;;
20/06/2024 13:29:50;;;;;;
20/06/2024 13:30:00;;;;;;
20/06/2024 13:30:10;;;;;;
20/06/2024 13:30:20;;;;;;
20/06/2024 13:30:30;;;;;;
20/06/2024 13:30:40;;;;;;
20/06/2024 13:30:50;;;;;;
20/06/2024 13:31:00;;;;;;
20/06/2024 13:31:10;;;;;;
20/06/2024 13:31:20;;;;;;
20/06/2024 13:31:30;;;;;;
20/06/2024 13:31:40;;;;;;
20/06/2024 13:31:50;;;;;;
20/06/2024 13:32:00;;;;;;
20/06/2024 13:32:10;;;;;;
20/06/2024 13:32:20;;;;;;
20/06/2024 13:32:30;;;;;;
20/06/2024 13:32:40;;;;;;
20/06/2024 13:32:50;;;;;;
20/06/2024 13:33:00;;;;;;
20/06/2024 13:33:10;;;;;;
20/06/2024 13:33:20;;;;;;
20/06/2024 13:33:30;;;;;;
20/06/2024 13:33:40;;;;;;
20/06/2024 13:33:50;;;;;;
20/06/2024 13:34:00;;;;;;
20/06/2024 13:34:10;;;;;;
20/06/2024 13:34:20;;;;;;
20/06/2024 13:34:30;;;;;;
20/06/2024 13:34:40;;;;;;
20/06/2024 13:34:50;;;;;;
20/06/2024 13:35:00;;;;;;
20/06/2024 13:35:10;;;;;;
20/06/2024 13:35:20;;;;;;
20/06/2024 13:35:30;;;;;;
20/06/2024 13:35:40;;;;;;
20/06/2024 13:35:50;;;;;;
20/06/2024 13:36:00;;;;;;
20/06/2024 13:36:10;;;;;;
20/06/2024 13:36:20;;;;;;
20/06/2024 13:36:30;;;;;;
20/06/2024 13:36:40;;;;;;
20/06/2024 13:36:50;;;;;;
20/06/2024 13:37:00;;;;;;
20/06/2024 13:37:10;;;;;;
20/06/2024 13:37:20;;;;;;
20/06/2024 13:37:30;;;;;;
20/06/2024 13:37:40;;;;;;
20/06/2024 13:37:50;;;;;;
20/06/2024 13:38:00;;;;;;
20/06/2024 13:38:10;;;;;;
20/06/2024 13:38:20;;;;;;
20/06/2024 13:38:30;;;;;;
20/06/2024 13:38:40;;;;;;
20/06/2024 13:38:50;;;;;;
20/06/2024 13:39:00;;;;;;
20/06/2024 13:39:10;;;;;;
20/06/2024 13:39:20;;;;;;
20/06/2024 13:39:30;;;;;;
20/06/2024 13:39:40;;;;;;
20/06/2024 13:39:50;;;;;;
20/06/2024 13:40:00;;;;;;
20/06/2024 13:40:10;;;;;;
20/06/2024 13:40:20;;;;;;
20/06/2024 13:40:30;;;;;;
20/06/2024 13:40:40;;;;;;
20/06/2024 13:40:50;;;;;;
20/06/2024 13:41:00;;;;;;
20/06/2024 13:41:10;;;;;;
20/06/2024 13:41:20;;;;;;
20/06/2024 13:41:30;;;;;;
20/06/2024 13:41:40;;;;;;
20/06/2024 13:41:50;;;;;;
20/06/2024 13:42:00;;;;;;
